url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement
https://itviec.com/it-jobs/business-analyst-kztek-4610,Business Analyst,Kztek,"Tòa nhà CT2-3 Dream Town, Xuan Phuong, Ha Noi",12 - 15 triệu,,,,,IT Services and IT Consulting,"Business Analysis, Data Analysis, IoT, Business Analyst, IT Services and IT Consulting","Yêu cầu ứng viên cần tối thiểu 1 - 2 năm kinh nghiệm
Tốt nghiệp Đại học chuyên ngành hệ thống thông tin, công nghệ thông tin hoặc các ngành liên quan.
Có kinh nghiệm Business Analyst cho các dự án Domain về IT, ưu tiên có kinh nghiệm làm việc ở các dự IOT và Automation
Kỹ năng giao tiếp tốt, nhiệt huyết cao trong công việc
Tư duy logic, trình bày các vấn đề thông qua các loại biểu đồ
Có kiến thức trong lập trình là lợi thế lớn",Business Analyst,"Tiếp nhận, khảo sát, thu thập yêu cầu từ khách hàng theo yêu cầu phát triển của dự án, phân tích yêu cầu và dữ liệu, mô tả quy trình nghiệp vụ, use cases, scenarios, phân tích nghiệp vụ để đưa ra các yêu cầu về nghiệp vụ, giao diện và tính năng.
Thiết kế mô hình dữ liệu, tạo các mockups hay prototypes cho dự án.
Soạn thảo và hoàn chỉnh tài liệu nghiệp vụ.
Giúp kết nối truyền đạt yêu cầu, ý tưởng đến team Dev 1 cách rõ ràng.
Đảm bảo tiến trình, hiệu quả các hạng mục Product Backlog
Phối hợp khách hàng, phòng ban khác để nghiệm thu hệ thống.
Nghiên cứu thị trường, đối thủ; đề xuất phát triển các tính năng mới; lập kế hoạch để triển khai các tính năng mới.
Tham gia nghiên cứu, tìm hiểu các giải pháp và ứng dụng công nghệ vào dự án",
https://itviec.com/it-jobs/business-analyst-leader-1office-workway-0019,Business Analyst Leader,1Office| Workway,"Tầng 3, Tòa G2, Five Star Garden, Số 2 Kim Giang, Khuong Dinh, Ha Noi",Thỏa thuận,,,,,Software Products and Web Services,"Business Analysis, Leadership, CRM, ERP, Agile, Team Management, Business Analyst, Software Products and Web Services",,Business Analyst,"Product-driven Business Analysis
Phân tích bài toán nghiệp vụ từ nhiều nguồn: Khách hàng, Sales / CS / Implementation, Product roadmap
Xác định core problem.
Đề xuất solution theo hướng: Reusable, Scalable (multi-tenant) Phù hợp với kiến trúc sản phẩm
Chuẩn hoá & thiết kế nghiệp vụ cho SaaS
Thiết kế: Workflow, Role & Permission, Data flow, Business rules
Đảm bảo: Không conflict giữa các module, Không phá vỡ kiến trúc hiện tại, Có thể áp dụng cho nhiều loại doanh nghiệp
Làm việc chặt với Product Owner để align: Business logic, Product direction
Ownership tài liệu & đặc tả sản phẩm
Xây dựng và kiểm soát: BRD / FSD, User Story, Use Case / BPMN / Flow, Rule / Validation / Permission logic
Đảm bảo tài liệu: Rõ ràng để Dev implement đúng, Đủ chi tiết để QA test, Không ambiguity
End-to-end collaboration trong product lifecycle
Làm việc trực tiếp với: Product, Dev, QA, UI/UX
Tham gia: Sprint planning, Grooming, UAT, Release
Resolve: Requirement conflict, Scope ambiguity, Change request
Lead & build BA team
Phân công và review output BA
Coaching team về: Tư duy sản phẩm, Tư duy hệ thống, Kỹ năng viết tài liệu
Chuẩn hoá: Template, Checklist, Quy trình BA
Continuous product improvement
Thu thập insight từ: Khách hàng, Sales / CS / triển khai
Nghiên cứu: SaaS / ERP / HRM / CRM / BPM market
Đề xuất: Feature improvement, UX improvement, Logic optimization","1–2 năm ở vai trò Lead / Senior (có dẫn dắt team hoặc module)
Kinh nghiệm làm product: SaaS / ERP / HRM / CRM / Workflow / BPM
Thành thạo:Requirement analysis, Business modeling, Writing specification
Hiểu:Software development lifecycle, Agile / Scrum
Quan trọng hơn kỹ năng
Tư duy sản phẩm product mindset: Không làm theo yêu cầu, mà hiểu tại sao phải làm
Tư duy hệ thống  Hiểu mối liên kết giữa: Data, Workflow, Permission, UX
Khả năng abstraction  Từ 1 yêu cầu -> build thành feature dùng cho nhiều doanh nghiệp
Điểm cộng lớn
Đã từng làm sản phẩm ERP / enterprise software
Có kinh nghiệm multi-tenant SaaS
Hiểu sâu business workflow doanh nghiệp
Từng làm việc cross-team với Tech/Product mạnh"
https://itviec.com/it-jobs/business-analyst-mcredit-cong-ty-tai-chinh-tnhh-mb-shinsei-2119,Business Analyst,Mcredit - Công ty Tài chính TNHH MB Shinsei,"Tầng 9,10,11,12 Tòa nhà MB Bank, số 21 Cát Linh - Phường Cát Linh, Ha Noi",Thỏa thuận,,,,,Financial Services,"Business Analysis, Agile, English, Business Analyst, Financial Services","Tốt nghiệp Đại học các chuyên ngành Công nghệ thông tin, Khoa học máy tính, Hệ thống thông tin, Tin học kinh tế, Tài chính – ngân hàng,..
Có trên 3 năm kinh nghiệm phân tích nghiệp vụ
Có khả năng làm việc độc lập và làm việc nhóm.
Có tinh thần làm việc chăm chỉ, quyết tâm cao, có tư duy logic tốt.
Có kỹ năng quản lý, sắp xếp, tổ chức công việc khoa học, hiểu biết và nắm bắt công nghệ nhanh, tư duy nhạy bén.
Có khả năng bao quát, cẩn thận, tỉ mỉ và chu đáo.",Business Analyst,"Phân tích, làm rõ yêu cầu nghiệp vụ và đưa ra giải pháp cho các yêu cầu nâng cấp/phát triển mới hệ thống.
Tiếp nhận và quản lý danh sách yêu cầu nâng cấp/phát triển hệ thống từ người dùng nghiệp vụ.
Trao đổi, làm rõ yêu cầu, kết hợp khảo sát, phân tích các quy trình nghiệp vụ để đề xuất và thống nhất giải pháp cho các yêu cầu đã tiếp nhận
Rà soát, kiểm tra các tài liệu thiết kế, tài liệu hướng dẫn, tài liệu chung của Công ty, đảm bảo đáp ứng đầy đủ, chính xác về yêu cầu nghiệp vụ
Viết/cập nhật các tài liệu URD, FSD. Sign-off tài liệu với các bên liên quan
Quản lý các tài liệu bản cứng, bản mềm của dự án/yêu cầu phụ trách
Thực hiện chức năng của Project Coordinator:
Theo dõi và báo cáo tiến độ phát triển hệ thống
Phối hợp các khâu theo quy trình phát triển phần mềm của công ty",
https://itviec.com/it-jobs/business-analyst-mockups-erp-sql-verp-technology-solutions-jsc-0508,"Business Analyst (Mockups, ERP, SQL)",VERP Technology Solutions JSC,"P728 - KS Thể Thao - Lê Văn Thiêm - Thanh Xuân - Hà Nội, Thanh Xuan, Ha Noi",Thỏa thuận,,,,,N/A,"Business Analysis, Mockups, ERP, Odoo, SAP, SQL, Business Analyst, IT Services and IT Consulting","Tốt nghiệp Đại học chuyên ngành Hệ thống thông tin quản lý, Công nghệ thông tin, hoặc Quản trị kinh doanh, Kế toán, Quản trị sản xuất hoặc các ngành liên quan (có hiểu biết về CNTT)
Kinh nghiệm:
Tối thiểu 1-2 năm kinh nghiệm ở vị trí BA hoặc tư vấn triển khai phần mềm, ưu tiên các hệ thống ERP như SAP, Odoo, Oracle, Microsoft Dynamíc hoặc các sản phẩm ERP tự phát triển
Am hiểu ít nhất 2 đến 3 phân hệ lõi: Kế toán, Sản xuất, Mua hàng, Bán hàng, Nhân sự tiền lương hoặc quản lý Kho
Kỹ năng :
Sử dụng thành thạo các công cụ vẽ flow-chart, mockup (Visio, Draw.io, Figma/Balsamig)
Có kiến thức về SQL cơ bản để truy vẫn dữ liệu là lợi thế
Có khả năng đọc hiểu phân tích kiến trúc của chương trình
Có tư duy logic sắc bén, ham học hỏi, kỹ năng giao tiếp và đàm phán tốt, có kỹ năng quản lý kỳ vọng của các bên liên quan",Business Analyst,"Thu thập thông tin và phân tích các yêu cầu: làm việc trực tiếp với tất cả các bộ phận của Khách hàng: Sản xuất, Kế toán, Kho, Mua hàng, Bán hàng, .... để thu thập quy trình nghiệp vụ và xác định các vấn đề cần giải quyết
Thiết kế giải pháp: Phân tích khoảng cách (Gap Analysis) giữa nhu cầu thực tế và tính năng chuẩn của phần mềm
Xây dựng tài liệu: Soạn thảo tài liệu đặc tả yêu cầu nghiệp vụ (BRD), đặc tả chức năng (FSD/SRS), vẽ quy trình dòng dữ liệu (BPMN) và thiết kế giao diện phác thảo
Cầu nối kỹ thuật: Truyền đạt yêu cầu nghiệp vụ cho đội ngũ Developer và giám sát quá trình phát triển để đảm bảo đi đúng hướng.
Kiểm thử & Triển khai: Phối hợp thực hiện kiểm thử chấp nhận người dùng (UAT), soạn tài liệu hướng dẫn sử dụng và đào tạo người dùng cuối.",
https://itviec.com/it-jobs/business-analyst-officer-motorist-pte-ltd-0331,Business Analyst Officer,Motorist Pte Ltd,"D003 chung cư Sadora , số 2, đường số 13, Phường Thủ Thiêm, Ho Chi Minh",Very attractive!!!,,,,,Software Products and Web Services,"Business Intelligence, Product Owner, Business Analysis, UI-UX, Product Management, Agile, Business Analyst, Software Products and Web Services","Years of Experience:
2 - 5 years as a Business Analyst (BA) / Product Manager (PM)
Skills / Technical Knowledge:
- UI/UX and User Flow Design
Expert eye for clean, standardized user interfaces and consistent UX behavior.
Ability to map and optimize end-to-end user journeys, ensuring smooth navigation and minimal friction.
Hands-on experience creating wireframes, user journey maps, and clickable prototypes.
- Tools and Technology Proficiency
Project management platforms: Jira, Trello, Notion, or equivalents for backlog tracking and team collaboration.
Mockup and prototyping tools: Figma, Sketch, Adobe XD.
Documentation and diagramming: Confluence, Notion, Lucidchart.
- Agile and Delivery Frameworks
Familiarity with Scrum or Kanban: story point estimation, sprint planning, backlog refinement, and retrospective facilitation.
Experience working in iterative delivery cycles, coordinating stand-ups, and managing scope changes.
- Technical Literacy
Basic knowledge of web/mobile architectures.
Ability to liaise with developers on integration points, data validation, and performance considerations.
Soft skills / Attributes:
Strong Analytical Ability
- Ability to interpret complex product problems and translate them into actionable requirements and solutions.
Effective Communication
- Excellent verbal and written communication skills to facilitate discussions with stakeholders and translate requirements for technical teams.
Stakeholder Management
- Experience engaging with cross-functional teams, gathering feedback, and managing expectations.
Process Mapping & Optimization
- Proficiency in analyzing workflows, identifying inefficiencies, and proposing improvements.
Documentation Proficiency
- Skilled in writing PRDs, functional specs, user stories, and use cases.
Problem-Solving Ability
- Adept at identifying issues and proposing effective, data-backed solutions.
Product Delivery
- Ability to track product progress, support scope management, and contribute to risk mitigation efforts.
Attention to Detail
- High level of accuracy in documenting requirements and analyzing data.
Adaptability & Curiosity
- Willingness to learn new tools and keep up with industry trends.
User Empathy
- Able to incorporate user behavior insights into product analysis.
Design Collaboration
- Comfortable working with UX/UI teams to deliver user-centered solutions.
Competencies
Analytical Thinking
Attention to Detail
Communication
Problem-Solving
Stakeholder Management
Documentation and Reporting
Technical Understanding
Collaboration
Adaptability
Data Interpretation and Visualization
Project Coordination
User-Centric Thinking
Requirements Elicitation
Decision-Making Support
Product Testing
Cross-Functional Communication
Prototype Interpretation and Feedback
Design System Awareness",Business Analyst,"The Business Analyst based in Vietnam is responsible for gathering and documenting product requirements, analyzing and improving processes, engaging with stakeholders, and collaborating with Tech and UX teams to deliver data-driven and user-centric solutions that meet product objectives.
Responsibilities
Requirements Gathering & Documentation:
Conduct meetings and workshops with product stakeholders to capture detailed product requirements.
Develop comprehensive product requirement documents (PRDs), use cases, user stories, and functional specifications that clearly outline product goals and system functionalities.
Collaborate with stakeholders to refine and prototype solutions that meet their needs.
Process Analysis & Improvement:
Map and analyze existing product processes to identify inefficiencies, bottlenecks, and areas for improvement.
Suggest and document process changes to enhance productivity and reduce costs.
Work with cross-functional teams to implement process improvements.
Stakeholder Engagement:
Act as the primary liaison between company departments and technical teams (Tech and UX), ensuring clear and timely communication.
Facilitate requirements validation sessions, design reviews, and status meetings.
Ensure that all stakeholders are aligned on project scope, deadlines, and deliverables.
Technical Collaboration:
Translate product requirements into technical specifications that enable developers and other technical team members to build effective solutions.
Work closely with the quality assurance (QA) team to ensure that developed solutions match the product requirements.
Support end-to-end testing efforts, including user acceptance testing (UAT), and verify that issues are resolved.
Participate in product testing to ensure alignment with both functional and UX specifications.
Data Analysis & Reporting:
Analyze product data to identify trends, opportunities, and potential risks.
Generate insightful reports, dashboards, and visualizations that highlight key performance indicators (KPIs) to help guide decision-making.
Use data-driven insights to support recommendation development and problem-solving.
Product Delivery:
Define project scope and objectives, including resource requirements and timelines.
Monitor product progress and provide regular updates to stakeholders.
Identify potential project risks and collaborate with teams to develop mitigation strategies.
Continuous Improvement:
Keep up to date on industry trends and emerging technologies to drive innovation within the organization.
Recommend best practices based on lessons learned from previous projects and industry standards.",
https://itviec.com/it-jobs/business-analyst-product-growth-for-edtech-project-cong-ty-tnhh-teenup-0709,Business Analyst (Product & Growth) for Edtech project,CÔNG TY TNHH TEENUP,"Hà Nội: 61E Đê La Thành, phường Láng, Dong Da, Ha Noi",Thỏa thuận,,,,,Education and Training,"Business Analysis, AI, SQL, Database, Product Owner, Business Analyst, Education and Training","1–3 years experience in Business Analysis, Data, Product, or similar roles
Strong analytical and structured thinking
Comfortable working with data (Excel/Sheets, basic SQL is a plus)
Curious about user behavior and product performance
Clear communication and logical reasoning
Nice to Have
Experience in startups or fast-paced environments
Exposure to product or growth teams
Interest in AI, education, or consumer products",Business Analyst,"TeenCare builds the intelligence that helps teens thrive and parents make better decisions.
We combine weekly 1:1 mentoring with AI-powered insights — turning real-life signals into clear, actionable guidance for families across Southeast Asia.
As we scale, we are looking for a
Business Analyst
to help turn data and user insights into product and growth improvements.

You will work across Product, Growth, and Operations to:
understand user behavior
identify problems
propose solutions
This role sits close to product execution and offers a path toward
Product Owner / Product Lead
.
What You’ll Do
1. Analyze User Behavior & Performance
Track and analyze key metrics across the funnel:
onboarding
engagement
retention
Identify patterns, drop-offs, and opportunities
2. Turn Data into Insights
Work with Product, CS, and Growth teams to understand user pain points
Analyze customer feedback, complaints, and usage data
Translate findings into clear, actionable insights
3. Support Product & Growth Decisions
Propose hypotheses and improvements based on data
Support prioritization of product initiatives
Work with teams to measure impact of changes
4. Bridge Teams with Clarity
Help structure problems and break them down logically
Communicate insights clearly across teams
Ensure decisions are backed by data and reasoning",
https://itviec.com/it-jobs/business-analyst-product-owner-ai-ml-llm-jira-sql-vnb-global-5927,"Business Analyst/Product Owner (AI/ML/LLM, Jira, SQL)",VNB Global,"Khu Galaxy, liền kề Ngân Hà, Tố Hữu, Hà Đông, Ha Noi",Thỏa thuận,,,,,E-commerce,"Business Analysis, LLM, SQL, Jira, AI, Product Owner, Business Analyst, E-commerce, IT Services and IT Consulting","Kinh nghiệm liên quan: 3–6 năm ở vị trí BA/PO/Product; đã làm việc trực tiếp với engineering để build sản phẩm số hoặc hệ thống nội bộ. Ưu tiên từng tham gia AI/automation, ecommerce, marketplace hoặc martech/CRM systems.
Kỹ năng:
Hiểu domain Ecommerce:
Nắm hoặc học nhanh các mảng product listing, pricing, order flow, inventory, fulfillment, CSKH, performance marketing; có kinh nghiệm TikTok Shop/Shopee/Lazada là lợi thế.
Kỹ năng sản phẩm vững:
Thành thạo BRD/PRD, user stories, workflow; có khả năng phân tích quy trình, breakdown bài toán và ưu tiên theo impact.
Hiểu công nghệ & AI:
Có kiến thức về AI/ML/LLM và các use case (chatbot, recommendation, forecasting…); hiểu system flow, API, data mapping và giới hạn của AI khi triển khai thực tế.
Công cụ & dữ liệu:
Thành thạo Jira/Notion/Sheets; có khả năng đọc số liệu, theo dõi KPI; biết SQL hoặc data analysis là điểm cộng.
Tư duy & năng lực làm việc:
Logic & cấu trúc:
Phân tích vấn đề nhanh, rõ ràng.
Kết nối business – tech:
Là cầu nối hiệu quả giữa các team.
Ownership cao:
Theo sát sản phẩm từ idea đến launch.
Giao tiếp tốt:
Viết tài liệu rõ ràng, phối hợp đa phòng ban mượt.
Thực dụng & hiệu quả:
Ưu tiên giải pháp tạo giá trị thật cho business.
Fit startup:
Tốc độ nhanh, thích thử nghiệm và cải tiến liên tục.",Business Analyst,"Chúng tôi đang tìm kiếm một
Business Analyst/Product Owner
có tư duy sản phẩm, hiểu vận hành E-commerce và có khả năng làm việc chặt chẽ với team engineering để
xây dựng các ứng dụng AI phục vụ tăng trưởng, vận hành và tối ưu hiệu quả kinh doanh.
Vị trí này sẽ là cầu nối giữa business, operation, marketing, customer service và engineering team, chịu trách nhiệm chuyển hóa nhu cầu kinh doanh thành
product requirements, workflow, logic nghiệp vụ và AI use cases
có thể triển khai thực tế.
Mô tả công việc
A. Phân tích nhu cầu & xác định bài toán
Làm việc với các team business để thu thập yêu cầu, xác định pain points và cơ hội tối ưu.
Phân tích quy trình hiện tại, tìm điểm có thể tự động hóa bằng AI.
Ưu tiên các use case có impact cao: content, chatbot, recommendation, forecasting, customer insight, pricing & campaign automation, seller operations.
B. Chuyển hóa thành yêu cầu sản phẩm
Xây dựng BRD/PRD, user stories, workflow và logic xử lý rõ ràng.
Xác định data input/output, business rules, KPI và phạm vi MVP.
Lên roadmap và thứ tự ưu tiên phát triển tính năng.
C. Phối hợp với engineering
Làm việc chặt với AI/Software/Data team để đảm bảo sản phẩm đúng mục tiêu business.
Làm rõ nghiệp vụ, hỗ trợ triển khai, theo dõi tiến độ, test và UAT.
Chủ động xử lý gap giữa business expectation và technical feasibility
D. Quản lý sản phẩm AI
Tham gia xây dựng và vận hành các sản phẩm AI cho Ecommerce.
Định nghĩa và theo dõi các chỉ số thành công: conversion, AOV, chi phí, tốc độ vận hành, độ chính xác dự báo.
Liên tục tối ưu dựa trên performance thực tế.
E. Dữ liệu & logic nghiệp vụ
Hiểu và khai thác dữ liệu từ sàn, CRM, ERP, OMS, ads và hệ thống nội bộ.
Xác định yêu cầu dữ liệu cho AI và đảm bảo chất lượng đầu vào.
Xây dựng framework đo lường hiệu quả các tính năng AI.",
https://itviec.com/it-jobs/business-analyst-product-planner-1500-ewoosoft-vietnam-4723,Business Analyst/Product Planner (~$1500),Ewoosoft Vietnam,"19 Duy Tan, Cau Giay, Ha Noi",Thỏa thuận,"From 02 years
of experience as a Business Analyst, Product Analyst, or similar role.
Familiar with localization or adapting products for specific markets is a plus.
Ability to work independently and coordinate effectively with cross-regional teams (e.g., Korea).
Hands-on experience with BA/product tools (e.g., Jira, Confluence, Figma, Zeplin or equivalent).",,,,IT Services and IT Consulting,"Business Analysis, Figma, Jira, Scrum, Agile, Business Analyst, IT Services and IT Consulting",,Business Analyst,"1. Role Objective
Analyze, plan, and adapt dental digital products to fit business goals, user needs, and local market requirements (Vietnam).
2. Key Responsibilities
Collect and analyze requirements from Vietnamese users and stakeholders.
Identify gaps between global product and local market needs.
Design and validate MMI flows for local usability.
Coordinate with Product Planning (PP) teams in Korea to align product direction and localization requirements.
Utilize tools (e.g., Jira, Confluence, Figma or similar) for requirement management, documentation, and collaboration.
Work independently to drive requirement clarification and localization tasks.","Bachelor’s degree in IT, Information Systems, Computer Science, or related fields.
Good understanding of Agile/Scrum.
Good English communication (working level).
Strong Vietnamese communication for working with local stakeholders.
Interest or exposure to healthcare/dental domain is a plus."
https://itviec.com/it-jobs/business-analyst-public-finance-fpt-is-3908,Business Analyst (Public Finance),FPT IS,"Keangnam Landmark 72, E6 Pham Hung, Yen Hoa, Ha Noi",Thỏa thuận,,,,,Software Products and Web Services,"Business Analysis, BPMN, User story, SRS, BRD, Business Analyst, Government","Tối thiểu 5 năm kinh nghiệm ở vị trí Business Analyst
Có kinh nghiệm trong các dự án ERP/Tài chính/Kế toán/Chuyển đổi số
Hiểu biết về quy trình tài chính kế toán, ngân sách hoặc hệ thống quản lý công là lợi thế
Thành thạo kỹ năng phân tích nghiệp vụ, viết tài liệu và giao tiếp stakeholder
Ưu tiên ứng viên có kinh nghiệm dự án nhà nước, GovTech hoặc Public Sector",Business Analyst,"Khảo sát, thu thập và phân tích yêu cầu nghiệp vụ từ các đơn vị tài chính, kế toán, ngân sách
Phân tích AS-IS/TO-BE và đề xuất giải pháp phù hợp
Viết tài liệu nghiệp vụ: BRD, SRS, User Story, Use Case, BPMN…
Làm việc với PM, Dev, QA và stakeholder trong suốt vòng đời dự án
Hỗ trợ kiểm thử UAT, nghiệm thu và triển khai hệ thống
Tham gia workshop, trình bày giải pháp và hỗ trợ đào tạo người dùng",
https://itviec.com/it-jobs/business-analyst-tadidi-jsc-1312,Business Analyst,Tadidi JSC,"Tòa nhà Waseco số 10 Phổ Quang, Tan Son Hoa, Ho Chi Minh",Thỏa thuận,,,,,Tourism and Hospitality Services,"Business Analysis, API, Product Management, Team Management, English, Business Analyst, Tourism and Hospitality Services","This position is suitable for candidates with at least 2 years of experience in Business Analysis or a related role. We are seeking applications from candidates with the following qualifications and attributes:
Bachelor’s degree in Information Technology (IT) or Travel Business fields
Strong English communication skills, both written and verbal
Minimum 2 years of relevant experience in IT Business Analysis (or similar roles involving requirements gathering, documentation, and stakeholder communication)
Demonstrated passion and a genuine interest in the field of IT Business Analysis",Business Analyst,"As a Business Analyst at TaDiDi JSC, your role will encompass the following responsibilities:
Requirements Analysis:
Learn to collaborate with teams to understand and document user requirements, translating them into functional specifications.
Industry Research:
Stay updated on industry trends and best practices to identify opportunities for process improvements.
Stakeholder Engagement:
Develop skills in communicating and working with stakeholders to ensure a shared understanding of project requirements.
Quality Assurance:
Gain experience in reviewing testing scenarios and defect verification to maintain solution quality.
Communication:
Participate in project representation and communication efforts within the team.
User Acceptance Testing:
Learn to plan and execute User Acceptance Testing.
Training and Support:
Acquire the ability to provide end-user support and training for new processes and technologies.",
https://itviec.com/it-jobs/business-analyst-tech-attractive-salary-buymed-0744,Business Analyst (Tech) - Attractive Salary,Buymed,"Vincom Center Đồng Khởi, 45A Lý Tự Trọng, p. Bến Nghé,, Ho Chi Minh",Thỏa thuận,,,,,Healthcare,"Business Analysis, Jira, SQL, ERP, English, System Admin, Business Analyst, Healthcare","Bachelor’s degree in
Computer Science, MIS, E-Commerce, Supply Chain, or a related field
2+ years of experience
as a Business Analyst, Product Analyst, or System Administrator
Professional communication in
English (verbal and written)
Experience working with
ERP, Marketplace platforms, WMS, or Healthcare systems
Experience supporting
regional operations or international markets
Familiarity with tools such as
Jira, Confluence, Figma, or Postman
Basic knowledge of
SQL or data analysis tools",Business Analyst,"This role is at the intersection of
business operations, product development, and technology
, the main responsibility is to
identify system gaps, and translate operational needs into product improvements.
Key Responsibilities
1. Business Analysis & Requirements Gathering
Work closely with internal teams such as
Logistics, Finance, Growth, and Customer Support
to understand business needs and operational challenges
Analyze existing systems, workflows, and processes to identify gaps and improvement opportunities
Translate business needs into clear product requirements, including
user stories, functional specifications, and process flows
2. System & Process Improvement
Recommend improvements to
system workflows, UI/UX, and operational processes
to enhance usability and efficiency
Collaborate with Engineering teams to ensure requirements are clearly understood and implemented effectively
Support testing and validation of new features before release
3. System Support & Adoption
Provide system and technical support to internal teams using Buymed’s internal tools
Monitor system performance and feature adoption after launch
Identify operational blockers and recommend follow-up improvements
Prepare documentation and conduct training sessions to help teams adopt new features and system updates",
https://itviec.com/it-jobs/c-developer-rhino-grasshopper-revit-plugin-25m-cubic-architects-cong-ty-co-phan-kien-truc-lap-phuong-2942,C# Developer (Rhino / Grasshopper / Revit Plugin) – 25M,CUBIC Architects - CÔNG TY CỔ PHẦN KIẾN TRÚC LẬP PHƯƠNG,"Tòa nhà CUBIC, Villa 8, Khu Packexim 2, Số 6/15 An Dương Vương, Phường Phú Thượng, Phu Thuong, Ha Noi","800 - 1,000 USD",,,,,Manufacturing and Engineering,"C#, English, OOP, .NET, Backend Developer, Manufacturing and Engineering","2-3 năm kinh nghiệm C# / .NET
Hiểu OOP, debug tốt
Đã từng build tool / app thực tế
Có thể làm việc với spec chưa hoàn chỉnh
Tiếng Anh: bắt buộc, đủ để đọc hiểu tài liệu kỹ thuật
Codebase sử dụng tiếng Anh
Có thể đọc hiểu documentation, API, error message
Không yêu cầu viết hoặc giao tiếp tiếng Anh tốt
Điểm cộng
Có kinh nghiệm với Revit API hoặc BIM tooling
Quan tâm tới geometry / design / automation
Đã từng làm plugin, tool hoặc scripting
Không cần
Không cần biết sẵn Rhino / Grasshopper
Không cần kinh nghiệm AI
Không phải vị trí vận hành BIM
Phương thức làm việc
Domain và logic thiết kế được define bởi các bộ phận chuyên môn: kiến trúc, kết cấu, dự toán, MEP
Bạn tập trung vào implementation, structure và performance
Code phải readable, reusable, không phụ thuộc cá nhân
Môi trường làm việc
GRADIENT LAB gồm 2 nhóm chính:
Nhóm vận hành (architect / computational designer)
Nhóm phát triển (developer)
Hai nhóm làm việc trực tiếp cùng nhau, không qua nhiều layer trung gian
Tool được sử dụng ngay trong dự án → feedback và debug diễn ra liên tục
Vòng lặp phát triển nhanh: build → test → sửa → dùng thật
Bạn sẽ không code “trên giấy”, mà thấy ngay kết quả trong workflow thiết kế
Định hướng & cơ hội
GRADIENT LAB vận hành theo định hướng **startup nội bộ (internal startup)** trong một công ty kiến trúc đã có nền tảng dự án và khách hàng
Tập trung xây dựng **core system** cho design automation và AI, không làm project rời rạc
Quy mô team gọn → mỗi người có ảnh hưởng trực tiếp tới hướng đi hệ thống
Cơ hội trở thành **core member**:
Tham gia sớm vào giai đoạn xây nền tảng
Ảnh hưởng tới cách thiết kế system, workflow và tool
Trách nhiệmm lợi ích tăng theo năng lực, không bị giới hạn bởi title cứng
Phù hợp nếu bạn muốn:
Build hệ thống từ đầu thay vì maintain system có sẵn
Làm việc trong môi trường linh hoạt, ít tầng nấc
Thấy rõ impact của mình trong sản phẩm và dự án thực tế",Backend Developer,"Chúng tôi đang tìm kiếm 01 lập trình viên, xây dựng hệ thống computational design chuyển quy tắc thiết kế thành hệ thống tự động hóa trong Rhino / Grasshopper / Revit cho các dự án nhà cao tầng.
Về công ty
Công ty Cổ phần Kiến trúc Lập Phương – CUBIC Architects được thành lập từ 08/2004. Sau hơn 21 năm hoạt động, CUBIC là một trong những đơn vị tư vấn thiết kế hàng đầu, Top 10 kiến trúc Việt Nam trong nhiều năm, với định hướng chuyên môn cao, tư duy thiết kế bền vững và ứng dụng công nghệ cao.
GRADIENT LAB là phòng R&D do CUBIC đầu tư, được thành lập từ 07/2023, tập trung vào:
Computational design (thiết kế thuật toán)
Tự động hoá và tối ưu hoá thiết kế
Ứng dụng AI trong kiến trúc
Bạn sẽ làm việc trên các hệ thống phục vụ trực tiếp cho dự án thực tế.
Công việc
Phát triển plugin bằng C# cho Rhino / Grasshopper / Revit
Chuyển logic từ Grasshopper sang code có cấu trúc
Tối ưu và maintain các tool nội bộ
Làm việc trực tiếp với computational designer để implement design logic
Tìm hiểu thêm về công việc của chúng tôi - Facebook:",
https://itviec.com/it-jobs/c-software-engineer-remote-mid-level-edge8-0327,C# Software Engineer [Remote - Mid Level],Edge8,"Thu Duc, An Phu, Ho Chi Minh",Thỏa thuận,,,,,IT Services and IT Consulting,"C#, Microsoft Dynamics 365, CRM, JavaScript, .NET, English, Fullstack Developer, Staffing and Recruiting, AI Software & Services","Solid experience (3-5 years) with the .NET framework (C# comfort is a must)
Familiarity with REST APIs and integration patterns
An AI-first mindset: you're already using AI tools in your workflow and want to go deeper
Experience with Claude Code or similar coding agents is a strong plus
Experience with CRM platforms (Dynamics 365 or HubSpot) is a strong advantage
Good communicator who can work across technical and non-technical stakeholders
Excellent written and verbal communication skills in English and Vietnamese",Fullstack Developer,"We're looking for C# Mid-level engineers who are genuinely excited about working in an AI-first environment. You'll be building and maintaining integrations between Microsoft Dynamics and HubSpot, automating internal workflows, and supporting CRM infrastructure for the internal and key partners, including the Entrepreneurs' Organization global network.

You won't just be writing code. You'll be working alongside Claude Code as your primary coding agent. That means your job is as much about directing, reviewing, and integrating AI-generated code as it is about writing it yourself. If that excites you, we want to talk.

What You'll Work On:
Dynamics 365 and HubSpot API integrations: data sync, contact management, pipeline automation
Internal process automation
CRM workflow design and implementation for EO global tech committee initiatives
Ongoing maintenance, debugging, and improvement of existing integrations",
https://itviec.com/it-jobs/cakephp,,,,Thỏa thuận,,,,,,,,,,
https://itviec.com/it-jobs/canoe,,,,Thỏa thuận,,,,,,,,,,
