url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement
https://itviec.com/it-jobs/associate-software-architect-aws-hansen-technologies-4318,Associate Software Architect (AWS),Hansen Technologies,"100 Xuan Thuy, An Khanh Ward, Ho Chi Minh",Thỏa thuận,,,,,IT Services and IT Consulting,"AWS, Java, .NET, Software Architecture, English",,,"Why This Role Matters

Design, Learn, Deliver, Grow.

As an
Associate Software Architect
, you’ll play an important role in shaping the solutions behind Hansen’s utility billing and customer platforms. This is an early‑career architecture role designed for technologists who want to grow their solution design and systems thinking capability while working on real, large‑scale enterprise systems.

Working alongside experienced Solution Architects and senior engineers, you’ll help translate business needs into clear, practical solution designs that support cost‑effective billing, reliable operations, and positive customer experiences—often in modern, cloud‑based environments.

Your contributions will help ensure Hansen’s solutions are robust, scalable, secure, and ready to support critical services for utilities and communities around the world.
*Note: This is 5-day office-based job in Thao Dien, D.2

What You’ll Do
Support the design of software solutions under the guidance of Solution Architects and senior engineers.
Assist with requirements discovery, clarification, and documentation (e.g. user stories, acceptance criteria, functional specs).
Contribute to solution and integration designs, including process flows, APIs, data considerations, and interface definitions.
Help analyse non‑functional requirements such as performance, security, reliability, and maintainability.
Contribute to cloud‑based and platform modernisation initiatives, including API‑driven and containerised architectures.
Collaborate closely with developers, QA, DevOps, and delivery teams throughout the project lifecycle.","What You Bring
A degree in Computer Science, Software Engineering, IT, or a related field (or equivalent practical experience).
A foundational understanding of software development and integration principles (e.g. OOP, APIs, relational databases).
Exposure to cloud‑based architectures (ideally AWS), including APIs and containerised workloads.
Familiarity with at least one enterprise technology or language (e.g. Java, .NET, SQL/PLSQL).
Awareness of non‑functional requirements and an interest in design trade‑offs and system quality.
Strong communication skills, with the ability to document and explain technical concepts clearly.
A collaborative mindset, curiosity, and a strong desire to learn and grow as a solution architect.
Nice to Have
Exposure to Agile or Scrum delivery environments.
Familiarity with architecture or design standards (e.g. UML, C4, ArchiMate).
Any experience in utilities, energy, billing, or customer platforms.
Interest in using AI‑assisted tools (e.g. Copilot) to improve analysis, documentation, and delivery quality."
https://itviec.com/it-jobs/automation-qa-engineer-qa-qc-tester-automation-test-nakivo-0115,Automation QA Engineer (QA QC/Tester/Automation Test),Nakivo,"TGI Building, 208 Nguyen Trai, Ho Chi Minh","1,100 - 1,500 USD",,,,,Software Products and Web Services,"QA QC, Automation Test, Selenium, Java, Cloud, Python",,,"RESPONSIBILITIES
●  Collaborate with software developers and quality assurance teams to
understand project requirements and functionality
● Design, develop, and execute automated test scripts using industry-standard
automation tools
● Identify and report software defects in a clear and concise manner
● Work closely with cross-functional teams to analyze test results and
troubleshoot issues
● Contribute to the continuous improvement of the automation testing process
● Design, create, and manage automation test cases using AI technologies","You properly are a potential candidate for this position, if you have:
● Bachelor degree in Computer Science, Engineering, or related field
● Strong understanding of software development life cycle and testing
● methodologies
● 3 years of experience or more in relevant positions
● Proficient in at least one programming language (e.g., Java, Python, C#)
● Familiarity with automation testing tools such as Selenium, Appium, or similar
● Basic knowledge of version control systems (e.g., Git)
● Excellent problem-solving and analytical skills
● Strong communication and collaboration skills
● Experience with AI-automation testing (e.g., Copilot, Cursor, Perplexity)

You will be a strong candidate if you have
● Experience in working with test automation frameworks (e.g. JUnit, TestNG,
● Selenium WebDriver)
● Understanding of web technologies (HTML, CSS, JavaScript)
● Knowledge of API testing and tools (e.g., Postman, RestAssured)
● Experience with performance testing concepts and tools
● Experience with VMware, Hyper-V, Aws and Cloud storage
● Hands-on experience working with AI technologies
Given the high volume of CVs applied, we can only manage to respond to candidates whose profiles aligns with the position within 5 working days. We appreciate your understanding and enthusiastic towards our company"
https://itviec.com/it-jobs/automation-test-engineer-python-embedded-lg-electronics-development-vietnam-lgedv-1809,"Automation Test Engineer (Python, Embedded)",LG Electronics Development Vietnam (LGEDV),"Tầng 17 đến tầng 21, Tòa văn phòng, Lotte Mall Hà Nội, Số 272 Võ Chí Công, Phường Tây Hồ, Thành phố Hà Nội, Tay Ho, Ha Noi","700 - 1,400 USD",,,,,Software Products and Web Services,"Tester, Agile, Embedded, Python",,,"LGEDV VHA conducts core R&D activities, and various product reliability tests in support of our products such as Living appliances, Kitchen Appliances, and Air Solutions.
With the key missions of offering an environment that enables colleagues to demonstrate their capabilities, focus on their work and create value & delivering the “invaluable” office operation services & solutions that contributes to a company’s business success. You will have the opportunity to work, share and learn with talented engineers and launch strategic-oriented technology products of LG Corporation.
We offer an environment that enables colleagues to demonstrate their capabilities, focus on their work and create value.
At LG, you’re encouraged to take a creative and individual approach to challenges with strong emphasis placed on performance and skills - and equal, merit - based opportunities across the board.

Roles & Responsibility
Analyze software project requirements in embedded software
Develop, integrate, and optimize code for automation test features on new product models (including both OS and non-OS platforms).
Set up and configure hardware to support the operation, testing, and debugging of the automated test system.
Co-work with testers to create/update automation test scripts to ensure the automated testing process runs accurately and efficiently .
Trouble shoot project issues to detect root causes and propose solutions to solve project issues, improve the performance, scalability, and reliability of the automation test system .
Follow test leader’s assignment.","Bachelor’s degree in information technology, Computer Science, Computer Engineering, Electronic Engineering, Telecommunication Engineering or equivalent.
Has at least 3 years experience in coding position (Automation Testing or/and Developer), with at least 2 year experience in Python language;
Experienced working with embedded systems (hardware + software).
Fluent Git, experience with Application Life Cycle Management tool (e.g., Jira, CodeBeamer, Polarion, etc.)
Good understanding about SDLC.
Ability to have verbal and written communication skills in English
Experienced with Agile (Scrum/ Kanban/SAFe) working methods is preferred
Good knowledge about Linux is a plus."
https://itviec.com/it-jobs/automation-test-engineer-ssi-securities-corporation-1035,Automation Test Engineer,SSI Securities Corporation,"1 Luong Yen, Ha Noi - My Dinh Pearl, So 1 Chau Van Liem, Tu Liem, Ha Noi",Thỏa thuận,,,,,Financial Services,"Automation Test, Cucumber, Selenium, C#, JavaScript, Tester",,,"1. Thực hiện tự động hóa kịch bản kiểm thử nhằm nâng cao chất lượng và giảm thời gian phát triển sản phẩm dịch vụ CNTT
• Chuyển kịch bản kiểm thử (manual script) sang kịch bản tự động (automation script)
• Xác định mức độ hiệu quả của các kịch bản tự động có thể thay thế kịch bản kiểm thử
• Xây dựng, quản trị các kịch bản kiểm thử nhằm đảm bảo các dịch bản kiểm thử có thể “tái sử dụng”
• Thiết kế định dạng và lập báo cáo kết quả của mỗi trường hợp kiểm thử trong hệ thống tự động hóa
• Xác định nguồn và nơi chứa các dữ liệu kiểm thử (test data)

2. Thực hiện kiểm thử hiệu năng, tải nhằm đảm bảo khả năng mở rộng của hệ thống, sản phẩm dịch vụ CNTT
• Phân tích yêu cầu và hệ thống kiến trúc ứng dụng sản phẩm dịch vụ CNTT, lập các kịch bản kiểm thử hiệu năng, tải của hệ thống
• Thực hiện kịch bản kiểm thử hiệu năng, tải và báo cáo kết quả; Kèm các khuyến nghị để cải thiện
• Thực hiện kịch bản scale-out của hệ thống, nhằm đảm bảo hệ thống ổn định khi quá tải

3. Xây dựng và quản trị chiến lược kiểm thử tự động nhằm tối ưu và tăng lợi ích của tự động hóa trong sản phẩm dịch vụ CNTT
• Xây dựng, thực thi và quản trị chiến lược kiểm thử tự động
• Thiết kế và hoàn thành các cải tiến hiệu năng của kiểm thử tự động
• Xác định và xử lý ràng buộc giữa trường hợp kiểm thử

4. Thực hiện các công việc khác theo phân công trong Bộ phận
• Xây dựng tài liệu hướng dẫn kỹ thuật và vận hành cho kiểm thử viên để thực hiện kiểm thử tự động cho mỗi trường hợp kiểm thử
• Đề xuất xây dựng, cải tiến và thực hiện xây dựng quy trình Kiểm thử Tự động theo phân công
• Thực hiện các công việc khác theo sự phân công của Trưởng bộ phận","Tối thiểu 3 năm kinh nghiệm trong kiểm thử tự động Web UI, API testing, Mobile testing.
Có kinh nghiệm về Java và một trong các ngôn ngữ lập trình (C#, Python, Javascript)
Kinh nghiệm chuyên sâu một trong các khung kiểm thử tự động (Selenium, Cucumber, Appium, Protractor, Cypress, Robot, ...)
Làm việc trong môi trường Agile với phương pháp tiếp cận BDD và hỗ trợ lập trình viên trong việc đảm bảo chất lượng sớm.
Có kinh nghiệm tốt với API testing (Postman, RestAssured) và contract-based testing (ví dụ, PACT)
Có hiểu biết vững chắc về các phương pháp kiểm thử, bao gồm các mức kiểm thử, kiểm thử tĩnh và kiểm thử động
Có kỹ năng nghiên cứu, học hỏi và vận dụng công nghệ mới vào công việc
Có kỹ năng giao tiếp, trình bày tốt
Có khả năng làm việc độc lập, chịu áp lực tốt."
https://itviec.com/it-jobs/automation-tester-qa-engineer-gemcommerce-3716,Automation Tester (QA Engineer),GemCommerce,"5th floor, Artemis Tower No. 3 Le Trong Tan, Khuong Mai, Ha Noi","1,000 - 1,800 USD",,,,,E-commerce,"Automation Test, Agile, Functional specifications, API, SQL",,,"We are looking for an Automation Tester to ensure software quality for our Ecommerce products through both manual and automation testing activities. You will be responsible for ensuring that our products, applications, and systems work smoothly while continuously improving testing efficiency and product quality.
This role is suitable for strong Manual Testers who already have hands-on experience Automation Testing and would like to further develop automation skills in a product environment.
This is a high-visibility team where your work will directly impact customer experience and business growth. If you enjoy broadening your technical skills, building high-quality products, and working in an environment that values creativity, experimentation, and innovation, you’ll fit right into our collaborative Scrum team.

You’ll do
Study and analyze requirements, system specifications, and technical design documents to provide timely and meaningful feedback
Collaborate with developers and team leaders to clarify requirements and identify test scenarios
Design test cases for automation testing
Perform manual testing for Web, API, and Mobile applications when needed
Develop and maintain automated test scripts for suitable testing scenarios
Execute regression testing primarily using automation
Troubleshoot issues, analyze test results, and report bugs to development teams
Estimate, prioritize, and manage testing activities effectively
Work closely with developers to ensure product quality before release
Propose improvements for automation frameworks, testing processes, and overall test efficiency","You have…
At least 3 years of experience in Software Testing (Web, API, Mobile Testing, etc.).
Hands-on experience or exposure to Automation Testing tools/frameworks such as Selenium, Playwright, Cypress, Appium, or similar.
Able to create and maintain basic automated test scripts.
Experience in Ecommerce domain is highly preferred.
Basic understanding of programming/scripting languages.
Familiarity with Agile/Scrum methodologies.
Cross-browser, cross-platform, and responsive testing experience.
Strong analytical and problem-solving skills.
Proactive, detail-oriented, organized, and able to work independently.
Intermediate English reading/writing skills (equivalent to TOEIC 500+).
ISTQB certification is a plus."
https://itviec.com/it-jobs/automation-tester-qa-qc-abbank-0039,Automation Tester (QA QC),ABBANK,"36 Hoàng Cầu, O Cho Dua, Ha Noi","1,000 - 2,000 USD",,,,,Banking,"Automation Test, Tester, QA QC",,,"Xây dựng dụng cụ cho automation test và viết script cho các api/rest và application test.
Định nghĩa, phát triển, triển khai và duy trì script cho automation test
Quản lý phiên bản (source control) cho automation test script
Tham gia các cuộc họp về yêu cầu dự án để hiểu mục đích của dự án. Đóng góp thông tin về tính khả thi của dự án trên phương diện testing. Ước lượng thời gian testing cho dự án
Đưa ra phương án testing, phát triển các chiến lược automation test và các framework cho automation test…
Thiết kế test case và viết automation scripts.
Phối hợp với các thành viên khác trong nhóm để hiểu về mục tiêu của dự án, thu thập các yêu cầu liên quan đến automation, thiết kế automated test và giải quyết các vấn đề liên quan đến testing.
Phối hợp với nhóm Manual testing để đảm bảo phạm vi kiểm tra toàn diện.
Tham gia thực hiện Manual test khi cần thiết.
Luôn cập nhật các xu hướng và tiến bộ của ngành về các công cụ và kỹ thuật về automation testing.","Trình độ Cử nhân trở lên chuyên ngành về Công nghệ thông tin, Khoa học máy tính hoặc các chuyên ngành liên quan.
Có trên 02 năm kinh nghiệm trong automation testing cho api/rest hoặc mobile hoặc web
Ưu tiên ứng viên có kinh nghiệm làm việc với Agile/Scrum
Thông thạo trong việc viết automation test script với các ngôn ngữ như Java, C#.net, Python, Javascript, etc..
Am hiểu về các giai đoạn trong việc kiểm thử phần mềm như: kiểm thử tính năng, kiểm thử tích hợp, kiểm thử tự động, kiểm thử white-box/black box, và kiểm thử load/performance;
Kinh nghiệm sử dụng các bộ công cụ, framework như Katalon, Postman, Rest Assured, SoapUI, Selenium Webdriver, Mobile automation test, Jmeter, Jenkins, etc là một lợi thế;
Kinh nghiệm quản lý phiên bản (version control) (như Git) và CI/CD
Đào tạo, mentoring/ coaching các nhân viên trong team và dự án về các quy trình test driven development, automation testing liên quan đến SIT, UAT, Compliance Test, Performance test etc.
Cẩn thận, tỉ mỉ, cần cù, nhanh nhẹn, có khả năng làm việc độc lập hoặc nhóm với cường độ cao.
Tinh thần không ngại thay đổi tool/ framework/ ngôn ngữ"
https://itviec.com/it-jobs/automation-tester-qa-qc-mercatus-4125,Automation Tester ( QA QC),Mercatus,"195 Dreamplex Building, Ward 15, Ho Chi Minh","800 - 1,200 USD",,,,,Software Products and Web Services,"QA QC, Agile",,,"Responsibilities
• Design and writing test automation scripts using test automation framework
• Handling manual test plans, test cases if required
• Run tests and report the bugs
• Optimizing automation test scripts
• Collaborate with developers to improve the usability of product
• Stay up to date on emerging automation technologies
• Share knowledge with the colleagues","Your Skills and Experience
• Have
minimum 2+ years
of experience in automation testing
• Have experience in one or more automated testing tools/frameworks
(Postman, Cypress,
Selenium...)
• Proficiency in programming languages such as
C, C++, C#, Java, Java Script, Python
• Good understanding of
the testing process, testing life cycle
• Good English
• Having working experience in the
e-commerce domain knowledge is a plus
• Working experience in remote distributed team.
• Familiarity with
Agile/Scrum model
• Familiarity with collaboration tools such as
JIRA, Confluence"
https://itviec.com/it-jobs/automotive-embedded-developer-flash-bootloader-c-bosch-global-software-technologies-company-limited-0835,Automotive Embedded Developer (Flash Bootloader/C++),Bosch Global Software Technologies Company Limited,"364 Cong Hoa street, Tan Binh, Ho Chi Minh",Thỏa thuận,,,,,IT Services and IT Consulting,"Embedded, AUTOSAR, Bootloader, C language, C++, Python",,,"We are seeking for
Flash Bootloader Developer
who is fully responsible for Flash Bootloader Solution development for Completed Software on ECUs.
Main Roles and Responsibilities
Responsible for
Flash Bootloader
software development
Communication protocol, diagnostic service, flashing, security based on
AUTOSAR
.
Define and evaluate customer specific flashing sequence.
SW requirement analysis related to flashing and support customer problem solving","Education background:
Bachelor's degree in Computer Science, Electrical/Computer Engineering, or related field
At least
2 years of experience Automotive Embedded
Mandatory Qualifications
Good coding skills in C/C++
and
scripting languages (CAPL, Python,...)
Familiar with AUTOSAR architecture
(COM, Diag and Security), especially familiar with UDS ISO144229, experience with FBL (Flash Bootloader) is much more preferred.
Familiar with Infineon Tricore series and Renesas SOC is preferred.
Vector CAN
case usage for Communication debugging and Lauterbach debugging skill in mandatory.
Familiar with FlashEEPROM，has concept with memory layout for embedded system, CAN/CANFD/ETH and FlexRay communication protocol.
Good at data structures, and algorithms.
Good oral and written English, ability to daily communicate foreign colleagues and suppliers.
Familiar with software development process and toolchain, know about V model is preferred.
Independent development and goal-oriented teamwork.
Nice-to-Have Qualification
(Optional)
Chinese/Japanese Language"
https://itviec.com/it-jobs/automotive-embedded-engineer-autosar-c-linux-hitachi-digital-services-4849,"Automotive Embedded Engineer (AUTOSAR, C++, Linux)",Hitachi Digital Services,"Helios Bldg + QTSC9, Quang Trung Software City, Tan Chanh Hiep Ward, Trung My Tay, Ho Chi Minh",Thỏa thuận,,,,,IT Services and IT Consulting,"C++, Embedded, English, AUTOSAR, Hardware Design, Linux",,,"Requirement Analysis, Architectural Design, Detailed Design, Implementation, Unit Test, Integration Test, Qualification Test for HW driver, Embedded Software.
Teamwork and handle day-to-day work efficiently and independently.","3+ years
of working experience in Automotive Embedded System or Linux Embedded System.
Experience with C/C++ programming for HW driver, Linux Kernel, Embedded Software, Compiler, Bashscript, Shell Script, Makefile.
Experience with Embedded Linux Driver/Kernel/UBOOT.
Experience with Hardware Manual, Schematic, and Data sheet.
Experience with any module of AUTOSAR Classic Platform(MCAL, BSW, ASW, BLE).
Experience with communication protocol (I2C, SPI/CAN/LIN/Flexray/Ethernet).
Experience with AUTOSAR Configuration Tools (e.g Davinci, ECU Spectrum, etc).
Experience with Software Development Lifecycle.
Experience with emulators, simulators, debugging and test equipment.
Experience with multi-task, multi-thread programming is a plus.
Team work, self-management, communication skills.
English Sufficient in Reading and Writing."
https://itviec.com/it-jobs/automotive-software-engineer-c-oop-middleware-lg-electronics-development-vietnam-lgedv-5740,"Automotive Software Engineer (C++, OOP, Middleware)",LG Electronics Development Vietnam (LGEDV),"Tầng 17 đến tầng 21, Tòa văn phòng, Lotte Mall Hà Nội, Số 272 Võ Chí Công, Phường Tây Hồ, Thành phố Hà Nội, Tay Ho, Ha Noi","800 - 2,500 USD",,,,,Software Products and Web Services,"C++, Middleware, Linux, OOP, Embedded",,,"As member of Software Development team, you will be responsible for researching and developing applications for Car Infotainment, AVN (Audio Video Navigation) system, Cluster and , detailed as below:
• Develop automotive products and technologies (included HMI Applications, HMI frameworks, Protocols to interface with HMI framework and middleware …);
• Responsible for software delivery to head quarter;
• Generate reports, communicate with local managements and head quarter.","*** General requirements:
• Bachelor degree in Information Technology, Computer Science, Computer Engineering, Electrical Engineering, Telecommunication Engineering, Mathematics, Mechanics and Informatics or equivalent.
• Strong motivation to develop career in automotive software field.
• Software development experience in C++ programming;
• Having good knowledge with OOP, OOAD (Object-Oriented Analysis and Design);
• Having hands-on experience to use JIRA, GIT and Gerrit;
• Having hands-on experiences in developing large software systems;


*** These skills would be considered as an advantage but not the must:
• Experiences related to multi-thread, multi-process programming;
• Having hands-on experiences to use and implement design patterns (MVC, Singleton, Observers);
• Experiences related to develop application using Qt/QML;
• Experiences related to design and develop GUI frameworks, front-end applications;
• Ability to effectively present information to top management, public groups, and/or board of directors."
https://itviec.com/it-jobs/ba-tich-hop-phong-phan-tich-nghiep-vu-va-kiem-thu-ngan-hang-tnhh-mtv-viet-nam-hien-dai-mbv-4841,BA tích hợp - Phòng phân tích nghiệp vụ và kiểm thử,Ngân hàng TNHH MTV Việt Nam Hiện Đại (MBV),"Hội sở HO - 44 Liễu Giai, Ngoc Ha, Ha Noi",Thỏa thuận,,,,,Banking,"Business Analysis, Interaction Design, Database, API, JSON",,,"- Phân tích yêu cầu tích hợp giữa các hệ thống nội bộ ngân hàng (Core Banking, LOS, BPM…) và hệ thống đối tác bên ngoài (fintech, payment gateway, CQNN, Nhà cung cấp dịch vụ, Tổ chức tín dụng và các đối tác BaaS…)
- Thu thập, làm rõ và quản lý yêu cầu nghiệp vụ liên quan đến API, luồng dữ liệu và giao tiếp giữa các hệ thống (BRD/SRS/API Specification)
- Thiết kế và tài liệu hoá API specification bao gồm: endpoint, request/response structure, error handling, security và data mapping
- Xây dựng tài liệu tích hợp chi tiết: sequence diagram, data flow diagram, state diagram… cho các luồng nghiệp vụ
- Phối hợp với đội phát triển, kiến trúc sư hệ thống và đối tác để đảm bảo tích hợp đúng yêu cầu nghiệp vụ và kỹ thuật
- Hỗ trợ kiểm thử tích hợp (SIT, UAT), xử lý các vấn đề phát sinh trong quá trình kết nối hệ thống","- Junior Business Analyst (BA)
Yêu cầu kinh nghiệm
Từ 1–2 năm kinh nghiệm BA
Có nền tảng CNTT cơ bản
Kỹ năng chính
Hiểu cơ bản về REST API, gRPC, JSON
Có khả năng đọc hiểu API documentation
Kỹ năng viết tài liệu tốt
Vai trò chính
Hỗ trợ BA Senior trong việc thu thập yêu cầu tích hợp
Viết tài liệu mapping
Tham gia UAT tích hợp
- Middle Business Analyst (BA)
Yêu cầu kinh nghiệm
Từ 2–3 năm kinh nghiệm BA
Có ít nhất 1 năm làm việc với API/tích hợp hệ thống
Kỹ năng chính
Có khả năng tài liệu hóa API specification cơ bản
Hiểu luồng request/response, authentication
Biết vẽ sequence diagram
Có khả năng thực hiện data mapping
Vai trò chính
Làm việc độc lập trong việc thu thập yêu cầu tích hợp đơn giản
Phối hợp với Developer để làm rõ API Specification
Hỗ trợ kiểm thử tích hợp
- Senior Business Analyst (BA)
Yêu cầu kinh nghiệm
Từ 3–5 năm kinh nghiệm
Có ít nhất 2 năm chuyên sâu về tích hợp hệ thống
Kỹ năng chính
Thành thạo thiết kế API specification
Hiểu sâu về error handling, idempotency, rate limiting, versioning
Có kiến thức về API Gateway, Event-Driven Architecture cơ bản
Vai trò chính
Chủ trì phân tích yêu cầu tích hợp
Làm việc độc lập với đối tác và các bên liên quan
Thiết kế luồng tích hợp end-to-end
Hướng dẫn và dẫn dắt BA Junior/Middle
Yêu cầu chung
- Tốt nghiệp Đại học/Cao học chuyên ngành CNTT, Hệ thống thông tin, Kỹ thuật phần mềm hoặc tương đương
- Hiểu biết vững về kiến trúc API: RESTful API, gRPC
- Có khả năng đọc hiểu cấu trúc dữ liệu JSON và database schema
- Thành thạo các công cụ: Swagger, draw.io hoặc tương đương
- Kỹ năng phân tích, tư duy logic và giao tiếp tốt với đội kỹ thuật và nghiệp vụ
Lợi thế:
- Có kinh nghiệm tích hợp với Core Banking (T24, Way4), Payment Gateway (NAPAS, VISA, Mastercard), Fintech (Momo, VNPay…)
- Hiểu biết về các mô hình tích hợp: BaaS, Open Banking, Embedded Banking
- Có kinh nghiệm với kiến trúc Event-Driven: Apache Kafka, RabbitMQ
- Có chứng chỉ nghiệp vụ: CBAP, PMI-PBA hoặc chứng chỉ về API
- Hiểu biết về quy định NHNN liên quan đến kết nối, chia sẻ dữ liệu và bảo mật thông tin"
https://itviec.com/it-jobs/babylon-js-developer-web-3d-developer-blue-dragon-communications-1840,Babylon.js Developer (Web 3D Developer),BLUE DRAGON COMMUNICATIONS,"Apartment B1, D’ Verano Residential, Thu Thiem new urban area, An Khanh Ward, An Khanh, Ho Chi Minh",Thỏa thuận,,,,,Software Products and Web Services,"ReactJS, Blender, Games, Git, TypeScript, JavaScript",,,"We are looking for a Babylon.js Developer to join our team and build interactive 3D web experiences. If you are passionate about WebGL, 3D graphics, and modern web technologies, we would love to work with you.
Job Description
Develop interactive 3D features on the web using Babylon.js / WebGL.
Integrate and manage 3D models (GLB, GLTF) in web applications.
Collaborate with 3D designers, frontend developers, and backend developers to build complete 3D experiences.
Optimize rendering performance and loading speed for web-based 3D scenes.
Implement animations, lighting, camera controls, and user interactions in 3D environments.
Contribute to projects such as 3D virtual spaces, avatar systems, and interactive web applications.","Requirements
Strong experience with JavaScript or TypeScript.
Experience with Babylon.js, Three.js, or WebGL.
Understanding of 3D graphics concepts (lighting, materials, textures, camera systems).
Experience working with 3D assets such as GLTF, GLB, FBX.
Knowledge of performance optimization for web-based 3D applications.
Familiarity with Git and modern development workflows.
Nice to have
Hands-on experience with Babylon.js in production projects.
Experience with 3D tools such as Blender, Maya, or 3ds Max.
Experience building Metaverse, Virtual Spaces, or Web 3D platforms."
https://itviec.com/it-jobs/back-end-developer-golang-sql-nosql-tel4vn-4642,"Back End Developer (Golang, SQL, NoSQL)",TEL4VN,"82/2/9 Đinh Bộ Lĩnh, Binh Thanh, Ho Chi Minh",Negotiable,,,,,Telecommunication,"Golang, CRM, NoSQL, SQL",,,"Position Overview:
We are seeking experienced and innovative Back End Developers to join our dynamic team. The ideal candidate will be proficient in Golang and associated libraries, with a strong background in microservices architecture. In addition, expertise in message queuing systems, search engines like ElasticSearch, relational and NoSQL databases, websockets, and gRPC is essential.
Experience in CRM software or VoIP telephony systems is considered a significant advantage. The Back End Developers will be responsible for designing, developing, and maintaining scalable and high-performance software solutions.
Responsibilities
:
Design, develop, and maintain applications using Golang for backend development and Svelte, NextJs framework (or similar) for frontend development.
Utilize message queuing systems for asynchronous communication between microservices.
Implement real-time communication using websockets for interactive features.
Integrate gRPC for efficient and high-performance communication between microservices.
Develop and optimize database schemas for both SQL (e.g., PostgreSQL, MySQL) and NoSQL databases.
Write efficient SQL queries and interact with NoSQL databases for data operations.
Implement search functionality using ElasticSearch or similar technologies.
Ensure code quality, performance, and security through proper testing and code reviews.
Investigate and troubleshoot technical issues, providing timely resolutions.
Stay updated on emerging technologies and best practices in back end development.","Bachelor's degree in Computer Science, Software Engineering, or related field.
Minimum of 1-2 years of experience in back end development.
Proficiency in Golang and associated libraries and tools for backend development.
Require at least 1-2 years of experience in Golang.
Experience with microservices architecture and designing scalable systems - must have
Familiarity with message queuing systems (e.g., RabbitMQ, Kafka) and asynchronous communication patterns - must have
Experience with websockets for real-time communication - nice to have
Solid understanding of both SQL and NoSQL databases, including schema design and query optimization - must have
Knowledge of gRPC for efficient communication between microservices - Nice to have
Experience with CRM software or VoIP telephony systems is a plus.
Excellent problem-solving and analytical skills with a keen attention to detail.
Strong communication and interpersonal skills, with the ability to collaborate effectively with cross-functional teams.
Proven track record of designing and developing scalable, robust, and high-performance software solutions"
https://itviec.com/it-jobs/back-end-developer-node-js-java-phu-hung-securities-phs-4148,Back-end Developer (Node.js/Java),Phu Hung Securities (PHS),"Tầng 21, Phú Mỹ Hưng Tower, số 08 Hoàng Văn Thái, Phường Tân Phú, Tan My, Ho Chi Minh",Thỏa thuận,,,,,Financial Services,"Java, Oracle, API, NodeJS, Microservices, TypeScript",,,"Design, develop, and maintain backend software applications to meet business requirements and project timelines.
Collaborate with BAs, Core Team, Development Team, and FSS to define technical solutions, access data, test functionalities, and deploy system updates.
Develop and manage backend services and middleware integrated with core securities systems.
Build and maintain APIs to connect frontend applications and other systems.
Handle business logic processing and data management to ensure system reliability and performance.
Provide timely support to end-users for software-related issues.
Participate in other software development projects as assigned by the IT Director.","Bachelor’s degree in Information Technology or related fields.
2–3 years of experience in backend development using Node.js (Express) or Java (Spring Boot), with solid understanding of the software development lifecycle (SDLC).
Proficient in JavaScript, TypeScript, or Go.
Experience with NodeJS, Java, and Message Queue systems (RabbitMQ, ActiveMQ, Kafka).
Strong knowledge of databases (Oracle, PostgreSQL) and familiarity with Redis/MongoDB.
Experience in building APIs (RESTful, WebSockets) and developing scalable systems based on Microservices architecture.
Familiarity with Docker/Kubernetes, Cloud Infrastructure, and CI/CD tools is a plus.
Experience using AI tools (e.g., Copilot, LLMs) is an advantage.
Strong problem-solving skills, good teamwork and communication.
Able to work independently, manage time effectively, and adapt quickly to new technologies."
